Run	Fitness1	Solution1	Fitness2	Solution2
1	1.3164154712339331e+00	[-0.02863123353248409,-0.5827118540902259,-0.9879486923940295]	3.9694585582254477e-01	[-0.26971826127939613,-0.38241804374962907,-0.4218463644144287]
1	3.9694585582254477e-01	[-0.26971826127939613,-0.38241804374962907,-0.4218463644144287]	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]
1	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]
1	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]
1	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]
1	4.3740400439920071e-02	[-0.12132152671786467,-0.06318163064777116,0.15820736121766]	1.2457936079120685e-02	[-0.09253568546085433,-0.041331073452573294,0.046763504602077344]
1	1.2457936079120685e-02	[-0.09253568546085433,-0.041331073452573294,0.046763504602077344]	1.1164769469102064e-02	[-0.09606217575254603,-0.023109195492261314,-0.03745387753610395]
1	1.1164769469102064e-02	[-0.09606217575254603,-0.023109195492261314,-0.03745387753610395]	3.0784757487545885e-03	[-0.023265473049253645,0.035251817108753664,-0.03597920097889923]
1	3.0784757487545885e-03	[-0.023265473049253645,0.035251817108753664,-0.03597920097889923]	3.0784757487545885e-03	[-0.023265473049253645,0.035251817108753664,-0.03597920097889923]
1	3.0784757487545885e-03	[-0.023265473049253645,0.035251817108753664,-0.03597920097889923]	1.3761907742637740e-03	[0.004867869737933517,0.032526689004584275,-0.017161268043980358]
1	1.3761907742637740e-03	[0.004867869737933517,0.032526689004584275,-0.017161268043980358]	6.7924506590067010e-04	[0.003386333760336202,0.02366348023612342,0.010383521208090912]
1	6.7924506590067010e-04	[0.003386333760336202,0.02366348023612342,0.010383521208090912]	3.5511728775280786e-04	[-0.004500596530583191,0.01084462168176315,0.014739609872759284]
1	3.5511728775280786e-04	[-0.004500596530583191,0.01084462168176315,0.014739609872759284]	3.3556368610941693e-04	[0.0005737743090798763,0.0071254137431525965,0.016866029412417997]
1	3.3556368610941693e-04	[0.0005737743090798763,0.0071254137431525965,0.016866029412417997]	1.6325570077879950e-04	[-0.00869084879113973,0.008044405211328196,0.004797123394733595]
1	1.6325570077879950e-04	[-0.00869084879113973,0.008044405211328196,0.004797123394733595]	5.3691868039158163e-05	[-0.002631466858914776,0.006822898377640979,-0.0004640128640193697]
1	5.3691868039158163e-05	[-0.002631466858914776,0.006822898377640979,-0.0004640128640193697]	5.3691868039158163e-05	[-0.002631466858914776,0.006822898377640979,-0.0004640128640193697]
1	5.3691868039158163e-05	[-0.002631466858914776,0.006822898377640979,-0.0004640128640193697]	4.5989885816812896e-05	[-0.002597390621211868,0.003409722514763479,-0.0052552107617077105]
1	4.5989885816812896e-05	[-0.002597390621211868,0.003409722514763479,-0.0052552107617077105]	3.4358652179904860e-05	[0.00023533130889418852,-0.005441868790211819,-0.0021654873412415877]
1	3.4358652179904860e-05	[0.00023533130889418852,-0.005441868790211819,-0.0021654873412415877]	1.3537323850928849e-05	[0.002239501077245784,5.782315998082484e-06,0.0029192336906738933]
1	1.3537323850928849e-05	[0.002239501077245784,5.782315998082484e-06,0.0029192336906738933]	8.9780985390923464e-06	[0.0007282100564882609,-0.0008772338705489158,0.002770969034306136]
1	8.9780985390923464e-06	[0.0007282100564882609,-0.0008772338705489158,0.002770969034306136]	6.0104240449984609e-06	[0.0001548307287403787,-0.0019736184027325165,0.0014461265127338392]
1	6.0104240449984609e-06	[0.0001548307287403787,-0.0019736184027325165,0.0014461265127338392]	6.0104240449984609e-06	[0.0001548307287403787,-0.0019736184027325165,0.0014461265127338392]
1	6.0104240449984609e-06	[0.0001548307287403787,-0.0019736184027325165,0.0014461265127338392]	2.6823457046457736e-06	[-0.00153344392207495,-0.0005294577402070403,-0.00022487761967795333]
1	2.6823457046457736e-06	[-0.00153344392207495,-0.0005294577402070403,-0.00022487761967795333]	2.4010166490096542e-06	[-0.0001236924915134236,0.000665403935898146,0.0013938989987241227]
1	2.4010166490096542e-06	[-0.0001236924915134236,0.000665403935898146,0.0013938989987241227]	2.4010166490096542e-06	[-0.0001236924915134236,0.000665403935898146,0.0013938989987241227]
1	2.4010166490096542e-06	[-0.0001236924915134236,0.000665403935898146,0.0013938989987241227]	1.2065308200490828e-06	[0.0006303407897680223,0.0007147595500298814,0.0005461868676971192]
1	1.2065308200490828e-06	[0.0006303407897680223,0.0007147595500298814,0.0005461868676971192]	7.8258121816554071e-07	[0.00017345176798275435,0.0008668476378408648,-3.272422831649942e-05]
1	7.8258121816554071e-07	[0.00017345176798275435,0.0008668476378408648,-3.272422831649942e-05]	4.6865300637449063e-07	[0.00033002357883196026,0.0002685660517402961,-0.0005362925690722035]
1	4.6865300637449063e-07	[0.00033002357883196026,0.0002685660517402961,-0.0005362925690722035]	1.4619132970339476e-07	[0.0003518890326065761,2.8029762688451076e-05,0.00014690054744020498]
1	1.4619132970339476e-07	[0.0003518890326065761,2.8029762688451076e-05,0.00014690054744020498]	2.8395082087439820e-08	[0.0001578901030020328,-5.446243054232447e-05,2.2352653553208844e-05]
1	2.8395082087439820e-08	[0.0001578901030020328,-5.446243054232447e-05,2.2352653553208844e-05]	2.8395082087439820e-08	[0.0001578901030020328,-5.446243054232447e-05,2.2352653553208844e-05]
1	2.8395082087439820e-08	[0.0001578901030020328,-5.446243054232447e-05,2.2352653553208844e-05]	1.6995384805583599e-08	[4.799951770980955e-05,-9.361345799782775e-05,-7.69931918217333e-05]
1	1.6995384805583599e-08	[4.799951770980955e-05,-9.361345799782775e-05,-7.69931918217333e-05]	5.5729614701934712e-09	[-2.3946067234158064e-05,-2.565134203790538e-05,-6.589048479002898e-05]
1	5.5729614701934712e-09	[-2.3946067234158064e-05,-2.565134203790538e-05,-6.589048479002898e-05]	5.5729614701934712e-09	[-2.3946067234158064e-05,-2.565134203790538e-05,-6.589048479002898e-05]
1	5.5729614701934712e-09	[-2.3946067234158064e-05,-2.565134203790538e-05,-6.589048479002898e-05]	5.5729614701934712e-09	[-2.3946067234158064e-05,-2.565134203790538e-05,-6.589048479002898e-05]
1	5.5729614701934712e-09	[-2.3946067234158064e-05,-2.565134203790538e-05,-6.589048479002898e-05]	5.5173220143762832e-09	[-2.8550584670571993e-05,-2.130176661647035e-05,-6.51799115399999e-05]
1	5.5173220143762832e-09	[-2.8550584670571993e-05,-2.130176661647035e-05,-6.51799115399999e-05]	5.6642085902839014e-10	[6.241791997785117e-06,-1.8600294409671614e-05,-1.3471820202122454e-05]
1	5.6642085902839014e-10	[6.241791997785117e-06,-1.8600294409671614e-05,-1.3471820202122454e-05]	5.6642085902839014e-10	[6.241791997785117e-06,-1.8600294409671614e-05,-1.3471820202122454e-05]
1	5.6642085902839014e-10	[6.241791997785117e-06,-1.8600294409671614e-05,-1.3471820202122454e-05]	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]
1	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]
1	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]
1	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]
1	3.7919386399709822e-10	[9.221811562095396e-06,-1.7146332111666342e-05,3.941454385649456e-07]	2.2637286464236242e-10	[1.4683378032453099e-05,-1.9999311895259487e-06,-2.6022200974547684e-06]
1	2.2637286464236242e-10	[1.4683378032453099e-05,-1.9999311895259487e-06,-2.6022200974547684e-06]	1.7170219664830768e-10	[6.6001446417945755e-06,-7.73176708795746e-06,-8.268014577471174e-06]
1	1.7170219664830768e-10	[6.6001446417945755e-06,-7.73176708795746e-06,-8.268014577471174e-06]	1.4337392169971379e-10	[7.603731614658588e-06,-2.5278069079887843e-06,-8.897605265906073e-06]
1	1.4337392169971379e-10	[7.603731614658588e-06,-2.5278069079887843e-06,-8.897605265906073e-06]	1.1057480151423169e-10	[7.4587017999700295e-06,3.0644180893604825e-06,-6.749215565305036e-06]
1	1.1057480151423169e-10	[7.4587017999700295e-06,3.0644180893604825e-06,-6.749215565305036e-06]	7.6936148011388785e-11	[4.740778074482569e-06,3.7384952834336697e-06,-6.3627686014531705e-06]
1	7.6936148011388785e-11	[4.740778074482569e-06,3.7384952834336697e-06,-6.3627686014531705e-06]	6.1584517900046137e-11	[5.183517700945968e-07,3.943827632478288e-06,-6.7647655500975526e-06]
1	6.1584517900046137e-11	[5.183517700945968e-07,3.943827632478288e-06,-6.7647655500975526e-06]	3.5305082929317052e-11	[-1.1697281871305416e-06,1.4267479400891185e-06,-5.648115545294802e-06]
1	3.5305082929317052e-11	[-1.1697281871305416e-06,1.4267479400891185e-06,-5.648115545294802e-06]	2.9184666687893506e-11	[-2.0181343929491517e-06,1.3588849638307422e-06,-4.823404597891824e-06]
1	2.9184666687893506e-11	[-2.0181343929491517e-06,1.3588849638307422e-06,-4.823404597891824e-06]	2.7523046298739399e-11	[-2.3574968752765957e-06,1.3317397733273916e-06,-4.493520218930632e-06]
1	2.7523046298739399e-11	[-2.3574968752765957e-06,1.3317397733273916e-06,-4.493520218930632e-06]	1.3326580999096937e-11	[-3.4708947078922735e-06,-1.128785204439463e-06,-7.290327880765608e-08]
1	1.3326580999096937e-11	[-3.4708947078922735e-06,-1.128785204439463e-06,-7.290327880765608e-08]	2.7537552270373586e-12	[-1.3731788842766523e-06,3.0953912522699266e-07,-8.788176766359419e-07]
1	2.7537552270373586e-12	[-1.3731788842766523e-06,3.0953912522699266e-07,-8.788176766359419e-07]	7.7481173832826427e-13	[7.729786431135467e-08,8.504233735758576e-07,-2.1358104826277315e-07]
1	7.7481173832826427e-13	[7.729786431135467e-08,8.504233735758576e-07,-2.1358104826277315e-07]	7.7481173832826427e-13	[7.729786431135467e-08,8.504233735758576e-07,-2.1358104826277315e-07]
1	7.7481173832826427e-13	[7.729786431135467e-08,8.504233735758576e-07,-2.1358104826277315e-07]	6.9366095728718053e-13	[1.376594631561035e-07,5.512735491475893e-07,-6.089403119362146e-07]
1	6.9366095728718053e-13	[1.376594631561035e-07,5.512735491475893e-07,-6.089403119362146e-07]	6.5111581266409535e-13	[-2.1512372094021285e-07,2.993284669783408e-08,-7.771368103760732e-07]
1	6.5111581266409535e-13	[-2.1512372094021285e-07,2.993284669783408e-08,-7.771368103760732e-07]	4.7629859141169242e-14	[-8.773386389085673e-08,1.3203374235389774e-07,-1.4999906382365996e-07]
1	4.7629859141169242e-14	[-8.773386389085673e-08,1.3203374235389774e-07,-1.4999906382365996e-07]	4.7629859141169242e-14	[-8.773386389085673e-08,1.3203374235389774e-07,-1.4999906382365996e-07]
1	4.7629859141169242e-14	[-8.773386389085673e-08,1.3203374235389774e-07,-1.4999906382365996e-07]	1.2810193632745311e-14	[-9.185603872698848e-08,4.649273561874138e-08,4.702220025495532e-08]
1	1.2810193632745311e-14	[-9.185603872698848e-08,4.649273561874138e-08,4.702220025495532e-08]	1.2810193632745311e-14	[-9.185603872698848e-08,4.649273561874138e-08,4.702220025495532e-08]
1	1.2810193632745311e-14	[-9.185603872698848e-08,4.649273561874138e-08,4.702220025495532e-08]	1.0829993947941475e-14	[-7.166094870197147e-08,6.60404932565307e-08,3.6515142468693894e-08]
1	1.0829993947941475e-14	[-7.166094870197147e-08,6.60404932565307e-08,3.6515142468693894e-08]	6.2872794451191984e-15	[-3.321454551369148e-08,-7.135094896606893e-08,-9.649636940296873e-09]
1	6.2872794451191984e-15	[-3.321454551369148e-08,-7.135094896606893e-08,-9.649636940296873e-09]	2.1443671055871124e-15	[1.4385013214066058e-09,-9.127512647383421e-09,-4.5376054614821677e-08]
1	2.1443671055871124e-15	[1.4385013214066058e-09,-9.127512647383421e-09,-4.5376054614821677e-08]	2.1443671055871124e-15	[1.4385013214066058e-09,-9.127512647383421e-09,-4.5376054614821677e-08]
1	2.1443671055871124e-15	[1.4385013214066058e-09,-9.127512647383421e-09,-4.5376054614821677e-08]	2.1443671055871124e-15	[1.4385013214066058e-09,-9.127512647383421e-09,-4.5376054614821677e-08]
1	2.1443671055871124e-15	[1.4385013214066058e-09,-9.127512647383421e-09,-4.5376054614821677e-08]	1.6161455343337108e-15	[2.565711134251025e-10,3.852473705135866e-08,-1.1485832173645057e-08]
1	1.6161455343337108e-15	[2.565711134251025e-10,3.852473705135866e-08,-1.1485832173645057e-08]	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]
1	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]
1	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]
1	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]
1	8.1612654796861783e-16	[8.035916328612341e-09,-9.315305151363883e-10,2.739859207381885e-08]	4.0709312181835146e-16	[-1.892016899524115e-09,2.0086620199033987e-08,-2.026890476233045e-10]
1	4.0709312181835146e-16	[-1.892016899524115e-09,2.0086620199033987e-08,-2.026890476233045e-10]	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]
1	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]
1	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]
1	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]
1	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]
1	1.1259666453861686e-16	[1.249306114683523e-09,7.141480143899195e-09,-7.748235936309938e-09]	7.5524622038943734e-17	[-2.455139441478766e-10,-6.804436309031645e-09,-5.400369566844891e-09]
1	7.5524622038943734e-17	[-2.455139441478766e-10,-6.804436309031645e-09,-5.400369566844891e-09]	1.2940624246727983e-17	[-8.652221071826511e-10,3.032857799511908e-09,1.7302567786054718e-09]
1	1.2940624246727983e-17	[-8.652221071826511e-10,3.032857799511908e-09,1.7302567786054718e-09]	6.0406031646293114e-18	[-1.5189897890816863e-09,-1.7507881321517226e-09,-8.173212964382904e-10]
1	6.0406031646293114e-18	[-1.5189897890816863e-09,-1.7507881321517226e-09,-8.173212964382904e-10]	6.0406031646293114e-18	[-1.5189897890816863e-09,-1.7507881321517226e-09,-8.173212964382904e-10]
1	6.0406031646293114e-18	[-1.5189897890816863e-09,-1.7507881321517226e-09,-8.173212964382904e-10]	5.4875724393599559e-18	[-1.0599558014954233e-09,-2.074247213093811e-09,-2.481222223193819e-10]
1	5.4875724393599559e-18	[-1.0599558014954233e-09,-2.074247213093811e-09,-2.481222223193819e-10]	4.8090573525019712e-18	[-9.003337656091206e-10,-1.531072657218723e-09,-1.286185438155506e-09]
1	4.8090573525019712e-18	[-9.003337656091206e-10,-1.531072657218723e-09,-1.286185438155506e-09]	4.8090573525019712e-18	[-9.003337656091206e-10,-1.531072657218723e-09,-1.286185438155506e-09]
1	4.8090573525019712e-18	[-9.003337656091206e-10,-1.531072657218723e-09,-1.286185438155506e-09]	3.3688828753224572e-18	[2.617515592167383e-11,3.115580980849329e-11,-1.8350005591416342e-09]
1	3.3688828753224572e-18	[2.617515592167383e-11,3.115580980849329e-11,-1.8350005591416342e-09]	9.3429370596504556e-19	[5.182771450258792e-10,-4.3544698251231044e-10,-6.899771244974669e-10]
1	9.3429370596504556e-19	[5.182771450258792e-10,-4.3544698251231044e-10,-6.899771244974669e-10]	7.3902126200212145e-19	[4.1012270513126904e-10,-7.462597720732855e-10,1.1797025609474475e-10]
1	7.3902126200212145e-19	[4.1012270513126904e-10,-7.462597720732855e-10,1.1797025609474475e-10]	7.0984107408485337e-19	[7.065767579217901e-11,-3.723761422514123e-10,7.524523743191037e-10]
1	7.0984107408485337e-19	[7.065767579217901e-11,-3.723761422514123e-10,7.524523743191037e-10]	7.0984107408485337e-19	[7.065767579217901e-11,-3.723761422514123e-10,7.524523743191037e-10]
1	7.0984107408485337e-19	[7.065767579217901e-11,-3.723761422514123e-10,7.524523743191037e-10]	7.0984107408485337e-19	[7.065767579217901e-11,-3.723761422514123e-10,7.524523743191037e-10]
1	7.0984107408485337e-19	[7.065767579217901e-11,-3.723761422514123e-10,7.524523743191037e-10]	4.1804308512778373e-19	[-4.015265327755385e-10,7.628027982230597e-11,5.009998478196065e-10]
1	4.1804308512778373e-19	[-4.015265327755385e-10,7.628027982230597e-11,5.009998478196065e-10]	3.0667038635745896e-19	[2.26149524485284e-11,-3.349582833397584e-10,4.4041105652026023e-10]
1	3.0667038635745896e-19	[2.26149524485284e-11,-3.349582833397584e-10,4.4041105652026023e-10]	8.6431390792564237e-20	[-2.76561973545986e-10,4.915652053083765e-12,9.960272057432263e-11]
1	8.6431390792564237e-20	[-2.76561973545986e-10,4.915652053083765e-12,9.960272057432263e-11]	6.3110504961245517e-20	[7.674210468047642e-11,2.1638563542519938e-10,1.0197259981038541e-10]
1	6.3110504961245517e-20	[7.674210468047642e-11,2.1638563542519938e-10,1.0197259981038541e-10]	1.9002509344477877e-20	[-1.0122402531159649e-11,1.3503655841261893e-10,-2.579097135724834e-11]
1	1.9002509344477877e-20	[-1.0122402531159649e-11,1.3503655841261893e-10,-2.579097135724834e-11]	1.9002509344477877e-20	[-1.0122402531159649e-11,1.3503655841261893e-10,-2.579097135724834e-11]
1	1.9002509344477877e-20	[-1.0122402531159649e-11,1.3503655841261893e-10,-2.579097135724834e-11]	1.4553762071514470e-20	[-8.641179373685147e-12,1.1823120096817058e-10,-2.2371303229144467e-11]
1	1.4553762071514470e-20	[-8.641179373685147e-12,1.1823120096817058e-10,-2.2371303229144467e-11]	8.5594805376592417e-21	[6.61849456229511e-11,-4.671475490164979e-11,-4.468517858334051e-11]
1	8.5594805376592417e-21	[6.61849456229511e-11,-4.671475490164979e-11,-4.468517858334051e-11]	6.0445582218467602e-21	[3.743363337737582e-11,-5.104627769180061e-11,-4.5139327064396455e-11]
1	6.0445582218467602e-21	[3.743363337737582e-11,-5.104627769180061e-11,-4.5139327064396455e-11]	6.0445582218467602e-21	[3.743363337737582e-11,-5.104627769180061e-11,-4.5139327064396455e-11]
1	6.0445582218467602e-21	[3.743363337737582e-11,-5.104627769180061e-11,-4.5139327064396455e-11]	1.8899113428433871e-21	[1.523749783367999e-11,-7.850474399634044e-13,4.070766147949292e-11]
1	1.8899113428433871e-21	[1.523749783367999e-11,-7.850474399634044e-13,4.070766147949292e-11]	1.8899113428433871e-21	[1.523749783367999e-11,-7.850474399634044e-13,4.070766147949292e-11]
1	1.8899113428433871e-21	[1.523749783367999e-11,-7.850474399634044e-13,4.070766147949292e-11]	1.8899113428433871e-21	[1.523749783367999e-11,-7.850474399634044e-13,4.070766147949292e-11]
1	1.8899113428433871e-21	[1.523749783367999e-11,-7.850474399634044e-13,4.070766147949292e-11]	1.3312820592827623e-21	[8.446429123728055e-12,2.519498810536028e-11,2.5003049188276117e-11]
1	1.3312820592827623e-21	[8.446429123728055e-12,2.519498810536028e-11,2.5003049188276117e-11]	1.4520204885762867e-22	[-3.062653016847065e-12,9.477124233169632e-12,6.782796003499969e-12]
1	1.4520204885762867e-22	[-3.062653016847065e-12,9.477124233169632e-12,6.782796003499969e-12]	1.4520204885762867e-22	[-3.062653016847065e-12,9.477124233169632e-12,6.782796003499969e-12]
1	1.4520204885762867e-22	[-3.062653016847065e-12,9.477124233169632e-12,6.782796003499969e-12]	4.9960934755196681e-23	[1.2203773817487523e-12,6.5697837224048695e-12,-2.3042473048995334e-12]
1	4.9960934755196681e-23	[1.2203773817487523e-12,6.5697837224048695e-12,-2.3042473048995334e-12]	4.9960934755196681e-23	[1.2203773817487523e-12,6.5697837224048695e-12,-2.3042473048995334e-12]
1	4.9960934755196681e-23	[1.2203773817487523e-12,6.5697837224048695e-12,-2.3042473048995334e-12]	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]
1	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]
1	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]
1	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]
1	2.4513088332877455e-23	[2.6787775326685445e-12,3.5249144601621314e-12,2.2163522535661138e-12]	1.9327557397573344e-23	[3.024928290126267e-12,2.269664895115212e-12,2.2418714283046597e-12]
1	1.9327557397573344e-23	[3.024928290126267e-12,2.269664895115212e-12,2.2418714283046597e-12]	5.4772752593329499e-24	[1.5362060210061306e-12,-1.0471925599357352e-12,-1.421525259280574e-12]
1	5.4772752593329499e-24	[1.5362060210061306e-12,-1.0471925599357352e-12,-1.421525259280574e-12]	5.4772752593329499e-24	[1.5362060210061306e-12,-1.0471925599357352e-12,-1.421525259280574e-12]
1	5.4772752593329499e-24	[1.5362060210061306e-12,-1.0471925599357352e-12,-1.421525259280574e-12]	5.4772752593329499e-24	[1.5362060210061306e-12,-1.0471925599357352e-12,-1.421525259280574e-12]
1	5.4772752593329499e-24	[1.5362060210061306e-12,-1.0471925599357352e-12,-1.421525259280574e-12]	4.8890807902917270e-24	[4.580421249315572e-13,1.821588270096413e-12,1.1666594945943173e-12]
1	4.8890807902917270e-24	[4.580421249315572e-13,1.821588270096413e-12,1.1666594945943173e-12]	4.0451075139858093e-25	[1.7858960388819985e-13,1.153954419144758e-13,5.994167137868277e-13]
1	4.0451075139858093e-25	[1.7858960388819985e-13,1.153954419144758e-13,5.994167137868277e-13]	4.0451075139858093e-25	[1.7858960388819985e-13,1.153954419144758e-13,5.994167137868277e-13]
1	4.0451075139858093e-25	[1.7858960388819985e-13,1.153954419144758e-13,5.994167137868277e-13]	2.2814422095998369e-25	[-1.8817079734316176e-13,4.3650839443638664e-13,-4.68656971973142e-14]
1	2.2814422095998369e-25	[-1.8817079734316176e-13,4.3650839443638664e-13,-4.68656971973142e-14]	6.0710663581858381e-26	[-1.6524864529965444e-13,-8.72761342973471e-14,-1.6058152194632734e-13]
1	6.0710663581858381e-26	[-1.6524864529965444e-13,-8.72761342973471e-14,-1.6058152194632734e-13]	6.0710663581858381e-26	[-1.6524864529965444e-13,-8.72761342973471e-14,-1.6058152194632734e-13]
1	6.0710663581858381e-26	[-1.6524864529965444e-13,-8.72761342973471e-14,-1.6058152194632734e-13]	2.3468459551804680e-26	[-1.0752481258538578e-14,1.1333805451823972e-13,-1.0250526375074588e-13]
1	2.3468459551804680e-26	[-1.0752481258538578e-14,1.1333805451823972e-13,-1.0250526375074588e-13]	1.4270591828979450e-26	[1.0197488775251145e-13,1.3634750087817186e-14,6.071085312269058e-14]
1	1.4270591828979450e-26	[1.0197488775251145e-13,1.3634750087817186e-14,6.071085312269058e-14]	1.4270591828979450e-26	[1.0197488775251145e-13,1.3634750087817186e-14,6.071085312269058e-14]
1	1.4270591828979450e-26	[1.0197488775251145e-13,1.3634750087817186e-14,6.071085312269058e-14]	1.4270591828979450e-26	[1.0197488775251145e-13,1.3634750087817186e-14,6.071085312269058e-14]
1	1.4270591828979450e-26	[1.0197488775251145e-13,1.3634750087817186e-14,6.071085312269058e-14]	4.1793853469095397e-27	[4.035825406953514e-15,-6.306047694771038e-14,1.3655537606459001e-14]
1	4.1793853469095397e-27	[4.035825406953514e-15,-6.306047694771038e-14,1.3655537606459001e-14]	4.1793853469095397e-27	[4.035825406953514e-15,-6.306047694771038e-14,1.3655537606459001e-14]
1	4.1793853469095397e-27	[4.035825406953514e-15,-6.306047694771038e-14,1.3655537606459001e-14]	4.1793853469095397e-27	[4.035825406953514e-15,-6.306047694771038e-14,1.3655537606459001e-14]
1	4.1793853469095397e-27	[4.035825406953514e-15,-6.306047694771038e-14,1.3655537606459001e-14]	2.9170047338793559e-27	[-1.235467110060755e-14,5.159906621364602e-14,-1.0094711573638069e-14]
1	2.9170047338793559e-27	[-1.235467110060755e-14,5.159906621364602e-14,-1.0094711573638069e-14]	2.9170047338793559e-27	[-1.235467110060755e-14,5.159906621364602e-14,-1.0094711573638069e-14]
