Run	Fitness1	Solution1	Fitness2	Solution2
1	6.1649738007529651e+00	[48.59583424068617,61.752575515219576,37.416502517432384]	1.2503876551944897e+00	[54.86410030424568,44.52471667394436,52.914148417390955]
1	1.2503876551944897e+00	[54.86410030424568,44.52471667394436,52.914148417390955]	1.0667493289080047e+01	[65.85179446757502,67.39710488420917,63.17522102666946]
1	1.0667493289080047e+01	[65.85179446757502,67.39710488420917,63.17522102666946]	5.3085841752449170e+00	[67.80531236827436,47.93752321569115,55.046981180643925]
1	5.3085841752449170e+00	[67.80531236827436,47.93752321569115,55.046981180643925]	3.6061553558501389e+00	[51.86834502069343,64.38442402276738,46.18539538897147]
1	3.6061553558501389e+00	[51.86834502069343,64.38442402276738,46.18539538897147]	8.0378509020318862e+00	[55.99620569790095,67.14401657266961,65.11861697256641]
2	5.9900693467579724e-01	[50.675675530975354,51.650938266113876,46.59474569832367]	6.6526531288149859e-01	[57.69510131695347,52.22514417872075,53.5506121511817]
2	6.6526531288149859e-01	[57.69510131695347,52.22514417872075,53.5506121511817]	5.9582039735963632e-01	[51.66306674358198,47.06041896769703,49.470931420642295]
2	5.9582039735963632e-01	[51.66306674358198,47.06041896769703,49.470931420642295]	3.2219257374909033e-01	[50.30018576385825,48.29337346967964,51.60370264595808]
2	3.2219257374909033e-01	[50.30018576385825,48.29337346967964,51.60370264595808]	1.2876248170471809e+00	[50.689396709808314,50.016186004739964,59.83586318787265]
2	1.2876248170471809e+00	[50.689396709808314,50.016186004739964,59.83586318787265]	5.1721149538190048e-01	[48.79264236978611,50.63925767890447,48.16808319852033]
2	5.1721149538190048e-01	[48.79264236978611,50.63925767890447,48.16808319852033]	3.9329594599637124e-01	[55.19692627574121,50.28708446145296,49.274465570034536]
2	3.9329594599637124e-01	[55.19692627574121,50.28708446145296,49.274465570034536]	3.7577893763183767e-01	[50.374816952915445,48.71607883747801,54.494155328637454]
2	3.7577893763183767e-01	[50.374816952915445,48.71607883747801,54.494155328637454]	6.4944419373025786e-01	[48.84713902681036,52.74210616415005,56.84274685928122]
2	6.4944419373025786e-01	[48.84713902681036,52.74210616415005,56.84274685928122]	8.7928217384107843e-01	[50.20852567100591,46.58035425002824,55.62162417839257]
2	8.7928217384107843e-01	[50.20852567100591,46.58035425002824,55.62162417839257]	6.1499474405575127e-01	[53.71803658508493,51.13039333652081,46.68227967394656]
2	6.1499474405575127e-01	[53.71803658508493,51.13039333652081,46.68227967394656]	1.4680220644313338e-01	[53.427599518299715,54.39885647326415,52.39885523145094]
2	1.4680220644313338e-01	[53.427599518299715,54.39885647326415,52.39885523145094]	1.5859257069110877e-01	[50.922459885945244,53.73359022574693,49.93728350468023]
2	1.5859257069110877e-01	[50.922459885945244,53.73359022574693,49.93728350468023]	1.2811828962446785e+00	[53.07202856001172,45.98100844074101,46.61761565461547]
2	1.2811828962446785e+00	[53.07202856001172,45.98100844074101,46.61761565461547]	4.0971353322697707e-01	[50.72114683710397,53.98807684332787,55.99932368206101]
2	4.0971353322697707e-01	[50.72114683710397,53.98807684332787,55.99932368206101]	5.3760539154914383e-03	[51.813295841967516,51.56506089565464,52.54209910595044]
2	5.3760539154914383e-03	[51.813295841967516,51.56506089565464,52.54209910595044]	7.8237374478931354e-01	[46.15503917203325,49.566559565310484,51.32281553862638]
2	7.8237374478931354e-01	[46.15503917203325,49.566559565310484,51.32281553862638]	5.7401819732067816e-02	[52.76731252777413,50.70199274426682,51.049159248229394]
2	5.7401819732067816e-02	[52.76731252777413,50.70199274426682,51.049159248229394]	1.6831819648362048e-01	[53.641578689749714,50.286095275947154,53.83636255008908]
2	1.6831819648362048e-01	[53.641578689749714,50.286095275947154,53.83636255008908]	7.4861423577768760e-02	[50.17898125721281,52.87044219782018,51.864954957395575]
2	7.4861423577768760e-02	[50.17898125721281,52.87044219782018,51.864954957395575]	8.4518201175153837e-02	[51.49931017493934,53.384869395100615,50.4398880117005]
3	1.9114149842840291e-02	[51.22764767925009,52.37398293440723,51.31589070831527]	4.4993655567771906e-02	[52.151516040545175,52.9994513978512,53.269202144965696]
3	4.4993655567771906e-02	[52.151516040545175,52.9994513978512,53.269202144965696]	2.5903415527430761e-02	[52.74588077562698,52.592049683955615,52.85516764290581]
3	2.5903415527430761e-02	[52.74588077562698,52.592049683955615,52.85516764290581]	1.7628186239340463e-03	[51.665275428280246,51.55215084680462,52.038322224069155]
3	1.7628186239340463e-03	[51.665275428280246,51.55215084680462,52.038322224069155]	1.6387657940483906e-02	[51.93376050455504,51.72904011570865,53.01462567935479]
3	1.6387657940483906e-02	[51.93376050455504,51.72904011570865,53.01462567935479]	1.6243731469851242e-02	[52.55100934110399,51.168233720614886,51.7287825296459]
3	1.6243731469851242e-02	[52.55100934110399,51.168233720614886,51.7287825296459]	4.1847729614903455e-02	[52.082922980747306,53.475361113242144,51.49797732179254]
3	4.1847729614903455e-02	[52.082922980747306,53.475361113242144,51.49797732179254]	4.7517295682131248e-02	[50.995195412179925,52.6135558730967,53.15580359478292]
3	4.7517295682131248e-02	[50.995195412179925,52.6135558730967,53.15580359478292]	2.0877238173887484e-02	[51.091014490920045,52.69147056569114,52.12730574238337]
3	2.0877238173887484e-02	[51.091014490920045,52.69147056569114,52.12730574238337]	1.7399877346046110e-02	[52.84379373060885,51.510320032522166,52.45972763569484]
3	1.7399877346046110e-02	[52.84379373060885,51.510320032522166,52.45972763569484]	1.2123033839182304e-02	[51.51756777306303,51.47798563858532,52.594880865780496]
3	1.2123033839182304e-02	[51.51756777306303,51.47798563858532,52.594880865780496]	4.9523205843979403e-03	[51.91398608286631,51.32133777884542,52.11721116020786]
3	4.9523205843979403e-03	[51.91398608286631,51.32133777884542,52.11721116020786]	3.3102389042109631e-02	[52.0797268289443,52.26962938430236,50.63922467876991]
3	3.3102389042109631e-02	[52.0797268289443,52.26962938430236,50.63922467876991]	1.8981453144645374e-02	[51.92229577103188,52.43011132303247,53.03361283942015]
3	1.8981453144645374e-02	[51.92229577103188,52.43011132303247,53.03361283942015]	5.1483584890141525e-03	[51.37871759420718,51.84783525564622,51.730170181732056]
3	5.1483584890141525e-03	[51.37871759420718,51.84783525564622,51.730170181732056]	0.0000000000000000e+00	[51.94010696960834,52.10946811726887,51.53582788229783]
3	0.0000000000000000e+00	[51.94010696960834,52.10946811726887,51.53582788229783]	1.3781462884921457e-02	[52.25002041807726,52.95837807398709,52.08135999451634]
3	1.3781462884921457e-02	[52.25002041807726,52.95837807398709,52.08135999451634]	4.2782184890327807e-03	[52.03948166964521,52.25845681593429,52.646796886753]
3	4.2782184890327807e-03	[52.03948166964521,52.25845681593429,52.646796886753]	1.9392731583362283e-03	[52.17159635844729,52.43968186664526,51.64567631376746]
3	1.9392731583362283e-03	[52.17159635844729,52.43968186664526,51.64567631376746]	2.8840638282673749e-03	[52.11402317784898,51.40493815351191,52.121214645098725]
3	2.8840638282673749e-03	[52.11402317784898,51.40493815351191,52.121214645098725]	2.3055785762980509e-03	[51.56665714759953,51.97165774387902,52.413582600432]
4	2.6881959950427020e-01	[48.5173315232892,52.21808508798757,50.631220667245515]	1.1695359794814576e-01	[52.56776251709388,50.2135926232951,50.35253107399529]
4	1.1695359794814576e-01	[52.56776251709388,50.2135926232951,50.35253107399529]	3.3949856283704621e-01	[49.35919225416038,48.73053932798152,52.1396947102626]
4	3.3949856283704621e-01	[49.35919225416038,48.73053932798152,52.1396947102626]	2.7253101904099231e-01	[50.396217020552086,53.529745881148486,55.08572649272482]
4	2.7253101904099231e-01	[50.396217020552086,53.529745881148486,55.08572649272482]	3.5734880913499467e-01	[53.624738774374,54.461069498392796,55.199682331802336]
4	3.5734880913499467e-01	[53.624738774374,54.461069498392796,55.199682331802336]	1.4578420242798359e-01	[50.99015339610287,49.49584370604729,52.65635542202334]
4	1.4578420242798359e-01	[50.99015339610287,49.49584370604729,52.65635542202334]	4.0121717118646605e-01	[52.21409597185597,55.00853432633611,48.54724672835612]
4	4.0121717118646605e-01	[52.21409597185597,55.00853432633611,48.54724672835612]	7.2608285920360993e-01	[54.1155296175241,47.361686925902745,55.447627128033275]
4	7.2608285920360993e-01	[54.1155296175241,47.361686925902745,55.447627128033275]	2.0111401155853154e-01	[49.26518359316865,52.40773608372516,50.29338903783002]
4	2.0111401155853154e-01	[49.26518359316865,52.40773608372516,50.29338903783002]	3.8145954425409534e-01	[51.55565974217625,54.75775326228722,48.51161091873281]
4	3.8145954425409534e-01	[51.55565974217625,54.75775326228722,48.51161091873281]	7.3541752694408213e-01	[49.17770446275214,53.2142968839518,46.64076323832663]
4	7.3541752694408213e-01	[49.17770446275214,53.2142968839518,46.64076323832663]	5.2314200830369162e-01	[48.85750054984274,56.17675958989277,51.79916360979505]
4	5.2314200830369162e-01	[48.85750054984274,56.17675958989277,51.79916360979505]	1.9759519483370688e-01	[53.174118137185076,49.12560320076192,52.903397845088804]
4	1.9759519483370688e-01	[53.174118137185076,49.12560320076192,52.903397845088804]	4.0745379564592912e-02	[51.917363230796475,51.14313508125173,50.75253729527646]
4	4.0745379564592912e-02	[51.917363230796475,51.14313508125173,50.75253729527646]	1.1500376241074314e-01	[50.141641683014605,50.41109895295421,52.378930366403615]
4	1.1500376241074314e-01	[50.141641683014605,50.41109895295421,52.378930366403615]	3.9608456293015099e-01	[56.47316930972272,51.3082519602911,52.61725337847298]
4	3.9608456293015099e-01	[56.47316930972272,51.3082519602911,52.61725337847298]	1.4191967964011665e-01	[49.91305186660633,51.3487533021683,50.35576140397249]
4	1.4191967964011665e-01	[49.91305186660633,51.3487533021683,50.35576140397249]	2.1833862772218307e-01	[50.548402786302475,53.6219555761216,54.62363577320528]
4	2.1833862772218307e-01	[50.548402786302475,53.6219555761216,54.62363577320528]	1.2627094276330294e-02	[52.0563332388219,51.539548500919885,51.19378946536606]
4	1.2627094276330294e-02	[52.0563332388219,51.539548500919885,51.19378946536606]	7.2841819560210352e-02	[50.85367505186306,51.70701196509528,50.406669703434375]
4	7.2841819560210352e-02	[50.85367505186306,51.70701196509528,50.406669703434375]	2.1784170881625767e-01	[50.793466501871336,54.81716802312797,53.48695960246205]
5	8.6281074912060252e-01	[47.41497876737718,53.77558381351372,47.46396265953098]	9.9646138294159836e-01	[56.336496989816,56.063934683857866,47.92011836617224]
5	9.9646138294159836e-01	[56.336496989816,56.063934683857866,47.92011836617224]	5.1150868624332047e-01	[51.208004045931865,49.28220805529396,47.6955864773984]
5	5.1150868624332047e-01	[51.208004045931865,49.28220805529396,47.6955864773984]	7.7382932633844359e-01	[51.76482986376171,58.17656556157524,50.50607168149219]
5	7.7382932633844359e-01	[51.76482986376171,58.17656556157524,50.50607168149219]	5.5665634742280523e-01	[56.3265995662162,52.04830350917818,48.77770309358596]
5	5.5665634742280523e-01	[56.3265995662162,52.04830350917818,48.77770309358596]	5.3193940369300874e-01	[57.19198226965,52.86550144781367,52.504438501899656]
5	5.3193940369300874e-01	[57.19198226965,52.86550144781367,52.504438501899656]	1.2283587170167187e+00	[59.818950333038174,50.38358453497943,52.53882254340011]
5	1.2283587170167187e+00	[59.818950333038174,50.38358453497943,52.53882254340011]	3.1500798806448807e-02	[52.07989577653856,52.75291510850749,50.86321966480813]
5	3.1500798806448807e-02	[52.07989577653856,52.75291510850749,50.86321966480813]	9.5211207521817595e-02	[50.710546135609064,53.55819697695795,50.96871013930914]
5	9.5211207521817595e-02	[50.710546135609064,53.55819697695795,50.96871013930914]	1.0128230892665495e+00	[58.61084881375898,49.73487099748265,50.01743836507601]
5	1.0128230892665495e+00	[58.61084881375898,49.73487099748265,50.01743836507601]	1.1479958566507646e+00	[54.22090099097266,47.279574924995856,46.317789788059265]
5	1.1479958566507646e+00	[54.22090099097266,47.279574924995856,46.317789788059265]	1.2986279117648485e+00	[59.94059211673003,51.38123699015169,49.94906853948838]
5	1.2986279117648485e+00	[59.94059211673003,51.38123699015169,49.94906853948838]	1.8326863099947710e-01	[49.91439854417237,50.10901195636998,53.32005629280085]
5	1.8326863099947710e-01	[49.91439854417237,50.10901195636998,53.32005629280085]	1.3236716280536689e+00	[45.54818164260834,55.02054569606251,56.2518536182039]
5	1.3236716280536689e+00	[45.54818164260834,55.02054569606251,56.2518536182039]	8.4277157095377542e-01	[56.56843649196924,54.11041919547322,47.6835724253577]
5	8.4277157095377542e-01	[56.56843649196924,54.11041919547322,47.6835724253577]	8.4418012072192539e-01	[46.26222025510963,49.79618276976988,54.46038311918029]
5	8.4418012072192539e-01	[46.26222025510963,49.79618276976988,54.46038311918029]	3.1478049662427049e-01	[55.606629175674954,53.600509953198404,50.95980191975312]
5	3.1478049662427049e-01	[55.606629175674954,53.600509953198404,50.95980191975312]	3.6112916613607354e-01	[48.00543004136286,50.625510259689044,52.996209372328984]
5	3.6112916613607354e-01	[48.00543004136286,50.625510259689044,52.996209372328984]	3.3349029094628652e-01	[53.26353351386558,54.345227433117095,48.77059633121176]
5	3.3349029094628652e-01	[53.26353351386558,54.345227433117095,48.77059633121176]	1.5701485362666499e+00	[43.496194769807346,50.5382314789656,54.63431165011686]
5	1.5701485362666499e+00	[43.496194769807346,50.5382314789656,54.63431165011686]	8.6224326165146226e-01	[51.56578329598438,50.424937955749684,58.50759736627103]
6	4.4085516691286536e+01	[43.105957555511935,81.55652097137954,15.52022099477625]	2.3175622742897474e+01	[66.5580399479988,62.464045670131696,81.67612255969645]
6	2.3175622742897474e+01	[66.5580399479988,62.464045670131696,81.67612255969645]	2.8482643437372928e+01	[41.99610492175435,74.85002486483314,81.23165786215176]
6	2.8482643437372928e+01	[41.99610492175435,74.85002486483314,81.23165786215176]	3.3190625206502716e+01	[33.01704187576624,62.250291985409625,16.60251181243777]
6	3.3190625206502716e+01	[33.01704187576624,62.250291985409625,16.60251181243777]	7.2733997171975886e+01	[7.936450488799109,46.24785656701534,9.681496919762978]
6	7.2733997171975886e+01	[7.936450488799109,46.24785656701534,9.681496919762978]	6.9035221588290440e+01	[21.413061845605906,80.6157651941013,94.69485101069202]
6	6.9035221588290440e+01	[21.413061845605906,80.6157651941013,94.69485101069202]	1.9089438132695843e+01	[27.632030319228896,44.932746271101685,70.57429024628424]
6	1.9089438132695843e+01	[27.632030319228896,44.932746271101685,70.57429024628424]	1.2228264218198504e+01	[33.860719149127306,39.29563035884108,63.94801420704854]
6	1.2228264218198504e+01	[33.860719149127306,39.29563035884108,63.94801420704854]	2.2092200132307582e+01	[40.900462379424674,83.48308764159098,46.46820409951097]
6	2.2092200132307582e+01	[40.900462379424674,83.48308764159098,46.46820409951097]	1.2434311277625019e+01	[55.9878229189744,56.69762461226081,76.64145210244871]
6	1.2434311277625019e+01	[55.9878229189744,56.69762461226081,76.64145210244871]	7.4167962636831239e+00	[58.274988488126574,44.72589101675221,34.92110058169426]
6	7.4167962636831239e+00	[58.274988488126574,44.72589101675221,34.92110058169426]	1.0000000000000000e+02	[6.564208914446082,100.0,23.51910560024852]
6	1.0000000000000000e+02	[6.564208914446082,100.0,23.51910560024852]	2.0312920915844281e+00	[46.249272161054186,60.42404481669284,53.234704178113375]
6	2.0312920915844281e+00	[46.249272161054186,60.42404481669284,53.234704178113375]	7.0854876439268564e+00	[42.030658992862406,53.860772423599485,68.26722286651821]
6	7.0854876439268564e+00	[42.030658992862406,53.860772423599485,68.26722286651821]	3.0873463606933019e+01	[17.01370866639864,70.71418723934082,56.99367453544163]
6	3.0873463606933019e+01	[17.01370866639864,70.71418723934082,56.99367453544163]	4.0276110653141188e+01	[25.563870654917856,36.82845573325138,86.01913060563118]
6	4.0276110653141188e+01	[25.563870654917856,36.82845573325138,86.01913060563118]	6.8051730414297921e+01	[91.64269737337139,9.826119969185672,38.7813203545806]
6	6.8051730414297921e+01	[91.64269737337139,9.826119969185672,38.7813203545806]	5.4700470264029315e+00	[53.103103441844134,65.3431051217885,41.7804389723225]
6	5.4700470264029315e+00	[53.103103441844134,65.3431051217885,41.7804389723225]	9.4610520003326286e+00	[65.79109016836802,68.50718961386218,57.341704925847885]
6	9.4610520003326286e+00	[65.79109016836802,68.50718961386218,57.341704925847885]	1.7114843209102364e+01	[62.24151498955431,79.97633910417143,51.58735926740149]
6	1.7114843209102364e+01	[62.24151498955431,79.97633910417143,51.58735926740149]	4.6469717689179335e+00	[45.70395152152706,55.46484426358544,38.25616965224909]
7	2.5476639733635964e+00	[56.65266095156399,61.25687374623504,46.99040896286792]	5.1083380866032613e-01	[50.7406677213906,50.06228656356471,56.625760968153216]
7	5.1083380866032613e-01	[50.7406677213906,50.06228656356471,56.625760968153216]	2.4591456643231391e+00	[42.53367022838254,50.70997013135826,46.00589417526383]
7	2.4591456643231391e+00	[42.53367022838254,50.70997013135826,46.00589417526383]	1.7388864080878197e-01	[49.54771124004962,51.89799957224198,50.23465838077889]
7	1.7388864080878197e-01	[49.54771124004962,51.89799957224198,50.23465838077889]	3.7228691160863301e+00	[54.87081697411187,40.89256353049085,59.839555308143346]
7	3.7228691160863301e+00	[54.87081697411187,40.89256353049085,59.839555308143346]	3.7583117771856842e+00	[43.68850727106288,63.09801556431435,53.66914489540283]
7	3.7583117771856842e+00	[43.68850727106288,63.09801556431435,53.66914489540283]	7.9222646144713124e-02	[51.137159215464344,52.33945106568583,50.1490791736787]
7	7.9222646144713124e-02	[51.137159215464344,52.33945106568583,50.1490791736787]	5.1023079843073573e-03	[52.42961401770842,52.56209000895989,52.186351120192136]
7	5.1023079843073573e-03	[52.42961401770842,52.56209000895989,52.186351120192136]	7.3877638734063078e-01	[49.026139663844916,56.76463776552288,49.36502099701829]
7	7.3877638734063078e-01	[49.026139663844916,56.76463776552288,49.36502099701829]	1.1514629414037385e+00	[46.50139372000181,56.1302174061204,48.46859699967593]
7	1.1514629414037385e+00	[46.50139372000181,56.1302174061204,48.46859699967593]	2.9237807260590976e+00	[57.65006041033288,59.414769919160086,43.942940947918316]
7	2.9237807260590976e+00	[57.65006041033288,59.414769919160086,43.942940947918316]	6.9111775043546153e-01	[46.38878554989371,52.22665172243126,54.10281613800613]
7	6.9111775043546153e-01	[46.38878554989371,52.22665172243126,54.10281613800613]	4.4073691765518452e+00	[38.598426176539746,51.71066914053856,58.977688919712776]
7	4.4073691765518452e+00	[38.598426176539746,51.71066914053856,58.977688919712776]	4.0960512311808213e+00	[38.41862642097254,51.160881598109555,57.19876235464553]
7	4.0960512311808213e+00	[38.41862642097254,51.160881598109555,57.19876235464553]	5.9652846560881123e-01	[47.70297765522203,48.46907423296952,52.12918945954042]
7	5.9652846560881123e-01	[47.70297765522203,48.46907423296952,52.12918945954042]	3.6315908699877926e+00	[48.57204302785302,57.829310944666354,40.06741898141821]
7	3.6315908699877926e+00	[48.57204302785302,57.829310944666354,40.06741898141821]	1.7327576946807024e+00	[44.42906491924705,47.1904298456394,48.973323944774286]
7	1.7327576946807024e+00	[44.42906491924705,47.1904298456394,48.973323944774286]	2.5223758697346637e+00	[43.37477898303669,45.34716991015264,48.56830889716898]
7	2.5223758697346637e+00	[43.37477898303669,45.34716991015264,48.56830889716898]	3.7381993778941455e-02	[53.1544911598255,52.804314371388365,51.51526409126797]
7	3.7381993778941455e-02	[53.1544911598255,52.804314371388365,51.51526409126797]	1.4226807655161224e+00	[57.72303624331788,50.16625914851768,58.17028118170478]
7	1.4226807655161224e+00	[57.72303624331788,50.16625914851768,58.17028118170478]	1.2260348799599170e+00	[48.747087454188616,58.5897712918567,48.8777191745951]
8	2.8090836422759238e+00	[54.69721516860426,62.9154508383703,47.577366227686404]	1.8341895651229607e+00	[49.56011359903192,43.71694185408241,47.49352694002929]
8	1.8341895651229607e+00	[49.56011359903192,43.71694185408241,47.49352694002929]	8.3349939395601436e-01	[45.72649423308312,50.37133670345422,50.912887455985725]
8	8.3349939395601436e-01	[45.72649423308312,50.37133670345422,50.912887455985725]	8.3978378880841884e+00	[51.80757190288719,32.66979176042222,59.826920741626125]
8	8.3978378880841884e+00	[51.80757190288719,32.66979176042222,59.826920741626125]	6.8595561997072096e-01	[56.595156758797806,55.690422565246514,50.895878852830116]
8	6.8595561997072096e-01	[56.595156758797806,55.690422565246514,50.895878852830116]	1.5188686495504646e+00	[55.04831940764509,44.354905104002384,48.68631066153645]
8	1.5188686495504646e+00	[55.04831940764509,44.354905104002384,48.68631066153645]	3.5927184263126830e+00	[55.064769811560744,38.858619083753254,50.011920703666576]
8	3.5927184263126830e+00	[55.064769811560744,38.858619083753254,50.011920703666576]	5.3462597717734162e-01	[51.41020744367783,47.560072698403275,54.79609538647801]
8	5.3462597717734162e-01	[51.41020744367783,47.560072698403275,54.79609538647801]	3.4468574046887275e+00	[46.28962886120526,39.978956030619464,53.12153646259784]
8	3.4468574046887275e+00	[46.28962886120526,39.978956030619464,53.12153646259784]	5.2686144959125860e+00	[62.43722346317817,57.85928556703669,63.42727360262799]
8	5.2686144959125860e+00	[62.43722346317817,57.85928556703669,63.42727360262799]	3.1180689732696337e-01	[55.930456754228025,52.537583008490984,51.136401120886575]
8	3.1180689732696337e-01	[55.930456754228025,52.537583008490984,51.136401120886575]	3.4011924509596803e+00	[50.152567418528804,42.628809900022745,61.227155760844255]
8	3.4011924509596803e+00	[50.152567418528804,42.628809900022745,61.227155760844255]	2.6517032560967553e+00	[47.39882052668738,43.791266692928524,58.99279525973595]
8	2.6517032560967553e+00	[47.39882052668738,43.791266692928524,58.99279525973595]	3.4980187440203596e+00	[52.178180431358896,43.09639717345831,41.917299778873804]
8	3.4980187440203596e+00	[52.178180431358896,43.09639717345831,41.917299778873804]	2.4190302032135604e+00	[57.87114338317749,49.11653121713789,61.11401610208205]
8	2.4190302032135604e+00	[57.87114338317749,49.11653121713789,61.11401610208205]	2.7812909073920271e+00	[58.47768061483474,52.47369362428014,41.89811626424159]
8	2.7812909073920271e+00	[58.47768061483474,52.47369362428014,41.89811626424159]	3.1488381435106145e+00	[63.84328874245594,55.23895263803162,55.61454020488748]
8	3.1488381435106145e+00	[63.84328874245594,55.23895263803162,55.61454020488748]	3.3395130947804277e+00	[43.854351166814794,58.516631232174596,60.03554792957258]
8	3.3395130947804277e+00	[43.854351166814794,58.516631232174596,60.03554792957258]	1.6381530821045778e+00	[43.913400602236834,52.283091411042335,47.60472192859889]
8	1.6381530821045778e+00	[43.913400602236834,52.283091411042335,47.60472192859889]	3.1633546641433057e+00	[60.74503751264396,60.65872140043364,48.39455239148652]
8	3.1633546641433057e+00	[60.74503751264396,60.65872140043364,48.39455239148652]	1.4916723367741156e+00	[46.54706500257903,45.23326894442382,53.30887604104004]
9	1.6597074807118766e+01	[67.81276082000461,76.69770971202811,52.99326330096628]	3.0108675855789078e+00	[57.87277061556751,62.93186813054521,53.63423251186836]
9	3.0108675855789078e+00	[57.87277061556751,62.93186813054521,53.63423251186836]	1.6249375486622348e+01	[45.827783931655325,23.68146574351395,53.040159060939864]
9	1.6249375486622348e+01	[45.827783931655325,23.68146574351395,53.040159060939864]	2.8394032506296987e+00	[62.305561093492,58.0960912424521,49.922972734453]
9	2.8394032506296987e+00	[62.305561093492,58.0960912424521,49.922972734453]	1.4734273121666838e-01	[49.565696576109964,50.85740669762201,51.268957776501516]
9	1.4734273121666838e-01	[49.565696576109964,50.85740669762201,51.268957776501516]	5.6120168618032273e-01	[50.26034440366311,48.876911220728175,47.96163538635462]
9	5.6120168618032273e-01	[50.26034440366311,48.876911220728175,47.96163538635462]	9.9597037572592289e+00	[69.71091334961943,54.54158212735079,66.03122483109853]
9	9.9597037572592289e+00	[69.71091334961943,54.54158212735079,66.03122483109853]	1.1200918238963307e+00	[53.776283039701234,45.63237450345156,48.21184592960765]
9	1.1200918238963307e+00	[53.776283039701234,45.63237450345156,48.21184592960765]	7.2635816500450003e+00	[61.84150282767958,35.49177056566568,54.64877696843408]
9	7.2635816500450003e+00	[61.84150282767958,35.49177056566568,54.64877696843408]	9.2162008971332643e+00	[58.39544100124423,71.60407775037403,44.727679372855285]
9	9.2162008971332643e+00	[58.39544100124423,71.60407775037403,44.727679372855285]	2.4430266073509429e+01	[60.14609834942946,18.04423063536713,45.25053648662915]
9	2.4430266073509429e+01	[60.14609834942946,18.04423063536713,45.25053648662915]	3.3461594984892606e+00	[40.3378465784369,52.99184823307136,58.03872219681027]
9	3.3461594984892606e+00	[40.3378465784369,52.99184823307136,58.03872219681027]	1.5382323314502031e+00	[59.95028956846439,54.98202284948881,49.16716063276062]
9	1.5382323314502031e+00	[59.95028956846439,54.98202284948881,49.16716063276062]	2.7373175105678693e+00	[47.03246810562939,42.39413650862782,56.984438305684954]
9	2.7373175105678693e+00	[47.03246810562939,42.39413650862782,56.984438305684954]	9.4595925873909259e+00	[34.79809903492508,50.68514808282098,65.87428888894384]
9	9.4595925873909259e+00	[34.79809903492508,50.68514808282098,65.87428888894384]	4.3714706346085768e+00	[61.74962138257041,62.61312801685233,56.42837022931853]
9	4.3714706346085768e+00	[61.74962138257041,62.61312801685233,56.42837022931853]	6.5042440427009742e+00	[48.81902459657179,38.468535812152254,63.992605117948784]
9	6.5042440427009742e+00	[48.81902459657179,38.468535812152254,63.992605117948784]	3.3889133482684763e+00	[46.040114066267755,45.223415761333285,61.70918457732338]
9	3.3889133482684763e+00	[46.040114066267755,45.223415761333285,61.70918457732338]	1.3428404029560108e+00	[52.03636450630466,51.68673692055972,60.360827335808565]
9	1.3428404029560108e+00	[52.03636450630466,51.68673692055972,60.360827335808565]	9.0723257374256039e-01	[54.00445690688701,46.08749160406938,49.15552259233796]
